0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.16041,0.021505,0.084112,0.028409,-0.008,-0.014706,0.084848,0.0,0.02439,0.029491,0.019391,0.0075567,0.029491,-0.0050761,-0.033592,0.0075188,-0.021583,-0.0049261,0.029491,-0.002457,0.036269,0.023747,0.010526,0.0,0.0,0.016043,-0.0078329,0.031746,0.047354,0.025907,-0.03163,0.0026247,-0.025126,-0.034301,-0.014925,0.0075949,-0.01005,0.02965,0.013055,0.0,-0.0072639,0.0,0.020202,0.058824,-0.0049261,-0.027523,0.051491,0.024793,0.066298,-0.0074813,0.0,-0.012407,0.0,0.0,0.012987,0.04878,0.0,0.063014,0.027933,0.0050761,0.004902,0.012531,0.023377,-0.022113,0.04607,0.018373,-0.0025445,0.034667,0.023622,0.016043,0.032258,-0.015,-0.0098522,0.0,0.010256,0.015075,0.016129,0.02965,0.018767,-0.0024938,0.015306,0.028424,-0.062147,0.0050505,0.017903,0.012594,0.1541,0.0052083,0.012594,0.072626,0.060109,0.0076336,0.064789,0.026882,0.010363,0.012788,-0.007371,0.0025707,-0.007874,-0.0075949
0.18447,0.043702,0.058824,0.086758,-0.016667,0.042254,0.092105,0.0053191,0.049724,0.097826,0.083636,0.02965,-0.0074442,0.090226,0.028424,0.011765,0.020408,0.017284,0.055718,0.014851,0.059126,0.012346,0.053628,-0.011876,0.032258,-0.090343,0.092896,0.013699,0.067024,0.046392,-0.014563,0.023256,0.0,-0.027569,0.0,0.0071942,0.0024331,0.029491,0.041958,0.11236,0.16814,0.053292,0.029851,0.064516,0.014851,-0.0092593,0.095506,-0.051095,-0.050955,0.0074813,0.0,0.002457,-0.014925,0.11579,0.08046,0.15966,0.018767,0.061995,0.02965,0.025381,0.027295,0.024631,0.056856,0.13147,0.033766,0.038961,0.02,0.028571,0.091503,0.2795,0.12644,0.11579,-0.0034843,-0.031447,-0.020513,0.024272,0.045822,0.017722,0.044619,0.01737,0.039164,0.061995,0.046875,0.022901,0.032911,0.043702,0.077348,0.048193,0.026178,0.046392,0.054545,0.0199,0.064067,0.017668,0.091603,0.07907,0.1068,0.053191,0.097826,0.17308
-0.010526,-0.021277,-0.012739,0.021944,0.0,-0.024793,0.07438,0.12174,0.012195,0.033333,0.0082645,-0.030879,0.012987,-0.072848,0.013575,0.032864,-0.043478,-0.091463,0.037037,0.026022,-0.065903,-0.10611,-0.020408,0.042105,0.086957,0.07489,0.15084,0.096447,0.11962,0.034483,-0.012552,0.03252,0.0064103,-0.044619,-0.039039,-0.0098039,-0.015707,0.0055866,0.028571,-0.055838,0.045455,0.023041,0.10185,0.037433,0.066667,0.098446,0.05036,0.014837,0.007874,-0.021429,-0.026178,0.038674,-0.025126,-0.13,-0.17822,-0.064286,0.083333,0.044118,0.023077,0.063291,0.027778,-0.033333,0.03268,-0.031847,-0.031359,-0.095436,-0.097674,-0.11864,-0.10373,-0.097561,-0.088372,-0.015385,0.082474,0.079208,0.010989,0.041026,0.034091,0.013405,0.027778,-0.042553,0.042373,0.023729,0.019157,0.039427,0.0,-0.0044053,-0.01005,-0.015464,0.0087977,-0.062731,-0.085202,-0.096491,-0.013575,-0.058296,-0.064815,-0.052632,0.0,0.081633,-0.015773,-0.0026247
0.11905,0.011876,0.051282,0.023622,-0.047859,-0.027778,0.0074442,0.0027397,0.036082,-0.045455,0.026596,-0.046512,-0.0025063,-0.037037,-0.080745,0.017422,0.032727,0.076336,-0.039039,0.048611,-0.01737,-0.015773,-0.003663,0.0037453,-0.028571,-0.1,-0.09901,-0.019355,0.013333,0.0049261,0.046154,0.025641,0.12069,0.014184,0.044118,-0.075949,-0.099237,-0.084577,-0.090047,-0.11005,-0.050691,0.0094044,0.036036,0.02439,0.023923,0.0096154,0.17489,0.072961,0.1102,-0.10092,-0.09589,-0.076142,-0.062802,-0.009434,-0.037037,0.0,0.039548,0.03871,0.015576,0.045455,0.0091743,-0.014245,0.012048,0.054726,0.0044053,-0.040404,-0.07,-0.025126,0.032967,0.020747,0.018182,-0.051429,-0.032028,0.0042194,0.026596,0.040964,0.031088,0.039164,0.036458,0.009434,0.023697,0.044776,-0.044199,0.0025189,-0.036364,-0.0047847,-0.0046948,0.067265,0.028571,0.0,0.017094,0.040268,-0.045455,-0.013825,0.055319,0.027778,0.067164,0.059761,0.072797,0.038961
-0.0082645,0.0041494,0.0082645,0.037344,0.037037,0.029046,0.020747,0.049587,0.02459,0.020576,0.033333,0.036437,0.0081967,0.024793,0.041322,0.051383,0.028112,0.0,-0.012346,0.0041841,0.05,0.020747,0.029289,0.05,0.067227,0.043478,0.04,0.049808,0.024194,0.02008,0.0,-0.0041152,-0.012346,0.033058,0.012552,0.016807,0.066667,0.058824,0.058333,0.032,-0.0039526,0.01992,0.0040486,0.0,-0.0040486,-0.0083333,-0.016667,0.0042194,0.012552,0.016949,0.029289,0.025424,0.033333,0.053061,0.037344,-0.024194,0.0,-0.02381,-0.024,0.0040816,0.020576,-0.0041494,0.012552,0.0,0.042017,0.066148,0.041667,0.012552,0.021277,0.0084746,0.016807,-0.0041152,-0.0086207,-0.0086207,0.0,0.022026,0.034483,0.048458,0.030568,-0.072581,-0.044177,-0.040323,-0.028571,-0.02439,-0.0082645,0.041667,0.025,0.016667,0.057851,0.0625,0.064516,0.045267,0.0084746,0.0,0.021645,0.021645,0.0084746,0.039648,0.0,0.0088496
-0.28627,-0.29278,-0.27559,-0.34495,-0.3405,-0.31365,-0.40864,-0.248,-0.49102,-0.26482,-0.32353,-0.27059,-0.29104,-0.28676,-0.32852,-0.375,-0.27203,-0.2619,-0.21488,-0.30075,-0.28462,-0.28302,-0.38983,-0.39456,-0.22881,-0.25203,-0.32075,-0.33086,-0.40667,-0.31852,-0.367,-0.28889,-0.44025,-0.42857,-0.32319,-0.28287,-0.30502,-0.31034,-0.32567,-0.27778,-0.38947,-0.25896,-0.21519,-0.24696,-0.33588,-0.39437,-0.42667,-0.48171,-0.39223,-0.30469,-0.31801,-0.34831,-0.32331,-0.22634,-0.26482,-0.48256,-0.21811,-0.35461,-0.31298,-0.37778,-0.42759,-0.33074,-0.36264,-0.37455,-0.32308,-0.3098,-0.40339,-0.30502,-0.30038,-0.31321,-0.31852,-0.26984,-0.26848,-0.20675,-0.25301,-0.24898,-0.25397,-0.17949,-0.35294,-0.30855,-0.21488,-0.44411,-0.38567,-0.37809,-0.36496,-0.3574,-0.40667,-0.37589,-0.26829,-0.31538,-0.26531,-0.33083,-0.31225,-0.31518,-0.33829,-0.29811,-0.28788,-0.22634,-0.20339,-0.26482
0.046784,-0.010256,0.046784,0.025806,-0.037037,-0.0069444,-0.012853,-0.026738,0.0028653,-0.005102,-0.02139,-0.067708,0.01105,-0.0083102,-0.057471,-0.0098522,-0.043928,-0.024129,0.046243,-0.033248,-0.015464,-0.011905,-0.022556,-0.030769,-0.043011,-0.027848,-0.036082,-0.022785,-0.012987,0.095652,-0.095238,-0.027027,-0.043062,-0.055215,-0.037234,-0.0026385,-0.051597,-0.032258,-0.042394,-0.031414,-0.040201,-0.035533,0.0025707,-0.010256,-0.036458,0.093093,0.036415,0.0031746,0.016129,-0.042328,-0.037037,-0.044619,-0.03876,-0.0056818,-0.0080863,-0.035503,-0.028871,0.072727,-0.0125,-0.036842,-0.013055,-0.010526,-0.016216,-0.027431,-0.036082,0.0081744,-0.01355,0.0029674,-0.027708,-0.035176,-0.008,-0.055118,-0.025788,-0.029557,-0.017903,-0.0024814,0.01983,0.0082645,-0.018868,-0.026316,0.044199,0.072727,-0.018277,-0.028424,-0.025641,-0.021053,0.040248,-0.024658,-0.033333,0.1246,-0.015873,-0.058824,-0.02716,0.015385,-0.007874,-0.030928,-0.023136,-0.013123,-0.046875,-0.031746
0.1895,0.18286,0.13372,0.16456,0.16933,0.17606,0.17647,0.16541,0.20915,0.15761,0.16667,0.14535,0.16456,0.16564,0.14829,0.12062,0.1417,0.19435,0.18935,0.13793,0.16511,0.17028,0.125,0.13239,0.14286,0.1497,0.12963,0.16854,0.12062,0.18147,0.1634,0.225,0.15528,0.1632,0.13623,0.14205,0.13757,0.1396,0.13372,0.13043,0.1375,0.2,0.16993,0.19277,0.19255,0.16456,0.18367,0.17857,0.14573,0.14986,0.14078,0.12637,0.11795,0.13467,0.14894,0.17419,0.16484,0.18933,0.18266,0.14359,0.13918,0.145,0.19328,0.13918,0.15254,0.145,0.13228,0.15364,0.11944,0.1067,0.13766,0.13678,0.1735,0.14869,0.1697,0.17178,0.1517,0.13932,0.16129,0.18079,0.13725,0.12997,0.11823,0.11842,0.1087,0.094421,0.13171,0.12833,0.14937,0.14208,0.12563,0.11823,0.14005,0.16712,0.12929,0.1396,0.16109,0.16109,0.17221,0.16418
0.15616,0.22259,0.11945,0.097744,0.058824,0.17091,0.16092,0.14286,0.16923,0.097902,0.1284,0.12,0.11554,-0.052239,0.17901,0.13433,0.1761,0.11821,0.15217,0.1777,0.17857,0.077441,-0.0074627,-0.040892,0.015625,-0.080882,-0.1284,0.19328,0.17778,0.079646,0.15985,0.20261,0.16838,0.13311,-0.044369,-0.015152,0.077519,0.041379,-0.065693,-0.10687,0.18501,0.17209,0.16384,0.16129,0.17028,0.14469,0.16875,0.090909,0.018868,0.036765,0.042857,0.034483,-0.016,-0.10317,-0.19708,0.14363,0.16374,0.2,0.19412,0.1497,0.16463,0.12628,0.056738,0.057471,0.095238,0.046154,0.0,-0.040323,-0.16058,-0.17424,-0.16794,-0.21771,-0.27018,-0.25899,-0.23529,-0.23358,-0.19231,-0.24731,-0.24188,0.14884,0.17512,0.22078,0.18933,0.10032,0.16838,0.096346,0.037879,0.035857,0.059289,0.008,-0.04,-0.12741,-0.082645,-0.10843,-0.16279,-0.23913,-0.24088,-0.19847,-0.21642,-0.22222
0.10759,0.11594,0.15842,0.22179,0.2953,0.14607,0.16616,0.094421,0.14607,0.16971,0.19355,0.25074,0.25069,0.13082,0.099502,0.040816,0.0625,0.11504,0.19718,0.13333,0.17815,0.17359,0.11597,0.11354,0.12088,0.075949,0.089744,0.082803,0.13839,0.18605,0.12973,0.1087,0.047228,0.082524,0.1087,0.15909,0.18785,0.16514,0.064718,0.11111,0.12088,0.12335,0.17166,0.080508,0.080508,0.2439,0.20283,0.19008,0.18056,0.13333,0.085106,0.1087,0.13586,0.15566,0.14607,0.084071,0.080508,0.25926,0.13283,0.085106,0.11597,0.12583,0.15646,0.071429,0.20097,0.14607,0.15124,0.15049,-0.0092879,0.14286,0.13839,-0.015873,0.3617,0.093851,-0.0089021,0.080508,0.16173,0.17593,0.0054645,0.10151,0.11842,0.22596,0.1039,0.10629,0.08742,0.11842,0.12583,0.12088,0.10629,0.21718,0.11111,0.077605,0.064789,0.14986,0.1381,0.0066667,0.067114,0.079038,0.10861,0.026393
0.15129,0.18045,0.16794,0.18182,0.18254,0.12982,0.1341,0.20301,0.16154,0.1985,0.17829,0.15953,0.136,0.14961,0.13534,0.18657,0.23188,0.18116,0.16981,0.23077,0.23944,0.1284,0.15294,0.19703,0.047244,0.0,0.039062,0.11524,0.19403,0.17818,0.17361,0.17164,0.21612,0.26351,0.17375,0.26592,0.22222,0.33714,0.21986,0.099631,0.11538,0.14695,0.23077,0.21864,0.20714,0.24242,0.25632,0.29524,0.31408,0.31126,0.28701,0.24308,0.30282,0.18182,0.12351,0.17241,0.17314,0.25,0.27273,0.28846,0.26667,0.28105,0.25806,0.20946,0.21673,0.213,0.20741,0.24907,0.23571,0.22069,0.16923,0.1451,0.099602,0.080645,0.067729,0.030769,0.093117,0.10656,0.12,0.30769,0.30532,0.36729,0.31165,0.31214,0.28313,0.26667,0.21147,0.2,0.20913,0.20611,0.27881,0.27208,0.30492,0.17949,0.24907,0.26199,0.16854,0.1245,-0.0076923,0.026415
0.15129,0.18045,0.16794,0.18182,0.18254,0.12982,0.1341,0.20301,0.16154,0.1985,0.17829,0.15953,0.136,0.14961,0.13534,0.18657,0.23188,0.18116,0.16981,0.23077,0.23944,0.1284,0.15294,0.19703,0.047244,0.0,0.039062,0.11524,0.19403,0.17818,0.17361,0.17164,0.21612,0.26351,0.17375,0.26592,0.22222,0.33714,0.21986,0.099631,0.11538,0.14695,0.23077,0.21864,0.20714,0.24242,0.25632,0.29524,0.31408,0.31126,0.28701,0.24308,0.30282,0.18182,0.12351,0.17241,0.17314,0.25,0.27273,0.28846,0.26667,0.28105,0.25806,0.20946,0.21673,0.213,0.20741,0.24907,0.23571,0.22069,0.16923,0.1451,0.099602,0.080645,0.067729,0.030769,0.093117,0.10656,0.12,0.30769,0.30532,0.36729,0.31165,0.31214,0.28313,0.26667,0.21147,0.2,0.20913,0.20611,0.27881,0.27208,0.30492,0.17949,0.24907,0.26199,0.16854,0.1245,-0.0076923,0.026415
0.13396,0.012407,0.13565,0.055901,-0.017045,-0.081794,0.019802,-0.0052083,-0.0025707,0.032581,-0.034314,-0.048309,0.015625,0.01847,-0.066313,-0.034483,-0.055556,-0.035129,0.059783,0.0024938,0.015,-0.0054054,-0.027523,0.042945,-0.015,-0.01737,-0.044335,-0.01199,-0.0048077,0.068063,-0.076923,-0.045455,-0.035129,-0.098266,-0.034653,0.004878,-0.045872,0.0080863,-0.034642,-0.012407,-0.064018,-0.061224,0.0094787,0.0,-0.030023,0.15502,0.23466,0.030675,0.005,-0.05036,-0.023474,-0.046005,-0.029412,-0.013123,-0.022005,-0.049451,-0.050847,0.043478,-0.031884,-0.034653,-0.0071259,-0.0096618,0.023499,-0.028037,-0.015385,-0.02,-0.038095,-0.027848,-0.037037,0.094801,0.053221,-0.059406,-0.079812,-0.016787,-0.024752,0.0023095,0.051724,-0.015625,-0.008,-0.042453,-0.02069,0.057221,-0.0024938,-0.019324,-0.034169,0.026316,-0.046948,-0.045685,0.016304,0.026042,0.082278,-0.015625,0.064789,-0.058511,-0.022113,0.0051813,-0.035461,-0.034314,-0.049869,-0.029557
0.11009,0.12,0.26923,0.16729,0.16312,0.082645,0.062241,0.16667,0.028213,0.2087,0.30275,0.20463,0.17343,0.19718,0.18219,0.1046,0.15789,0.16667,0.2287,0.26168,0.2963,0.19847,0.14576,0.18149,0.085546,0.11299,0.032086,0.23276,0.24545,0.1284,0.10861,0.19313,0.19149,0.30144,0.23529,0.13858,0.13907,0.10191,0.060172,0.04142,0.12982,-0.011111,0.16154,0.09589,0.1037,0.13281,0.21839,0.14286,0.14094,0.17323,0.14286,0.14,0.048193,0.020896,0.125,0.10368,0.019737,0.13514,0.23288,0.19481,0.12548,0.18681,0.16838,0.15356,0.14925,0.14706,0.15302,0.038806,0.075342,0.13008,0.13305,-0.029536,0.13333,0.25118,0.2,0.27536,0.28079,0.3641,0.22881,0.13858,0.15873,0.18584,0.23721,0.22667,0.19665,0.14103,0.19048,0.10526,0.1312,0.13043,0.098684,0.02924,0.040816,0.14876,0.014815,0.069565,0.066667,0.18269,0.22581,0.20362
0.0,-0.016807,-0.11913,-0.2,-0.19454,-0.046025,-0.10861,-0.1,-0.085938,-0.12782,-0.28435,-0.18812,-0.1457,-0.18644,-0.013333,-0.10606,-0.13571,-0.12268,-0.14925,-0.1773,-0.21477,-0.13699,-0.17007,-0.088889,-0.081712,-0.099631,-0.19868,-0.059322,-0.11969,-0.2956,-0.20141,-0.14607,-0.14607,-0.16312,-0.18033,-0.17726,-0.12628,-0.11029,-0.15278,-0.14286,-0.20423,-0.076923,-0.20438,-0.16176,-0.21429,-0.13514,-0.22648,-0.16058,-0.15789,-0.17492,-0.11498,-0.21036,-0.12062,-0.15827,-0.16058,-0.25,-0.128,-0.20714,-0.25753,-0.2918,-0.18216,-0.22667,-0.15751,-0.12548,-0.17288,-0.2,-0.21967,-0.15278,-0.12598,-0.1129,-0.15523,-0.14615,-0.058296,-0.24912,-0.15058,-0.081545,-0.22143,-0.17375,-0.22695,-0.1931,-0.21951,-0.30769,-0.21429,-0.23404,-0.22182,-0.29904,-0.19723,-0.15217,-0.17021,-0.15172,-0.16376,-0.15088,-0.14184,-0.1777,-0.18467,-0.13308,-0.12097,-0.068966,-0.093333,-0.10407
0.18301,0.040201,0.10843,0.051213,0.032432,-0.024719,0.026634,0.0,0.019608,0.061538,0.21014,0.082418,0.032911,0.36626,-0.041943,-0.0022272,-0.02521,-0.021277,0.050251,0.020979,0.030162,0.15265,-0.015385,0.060109,0.004386,-0.024609,-0.025287,0.032099,0.0,0.068354,-0.044643,-0.023474,0.053476,-0.061425,0.0046729,0.20382,-0.029915,0.2,0.0,0.0045872,-0.017241,-0.045643,0.0067416,0.014085,0.0045455,0.33588,0.11111,0.040872,0.050602,-0.023758,0.011655,-0.019438,0.013636,0.0023753,0.0022573,-0.05618,-0.055188,0.060606,-0.01005,-0.0022472,0.018692,0.023474,0.029126,0.0,0.042607,0.024272,0.0068966,0.011765,-0.0066519,0.10029,0.018779,-0.02439,-0.013514,-0.0044643,-0.0068966,-0.0084746,0.0,0.0,0.022444,-0.027957,0.15976,0.036496,0.0023753,-0.015945,0.013889,0.0068027,0.072,-0.030445,-0.011287,0.036675,0.06701,0.014286,0.067358,-0.027397,0.064599,0.0069284,-0.017316,-0.0090909,-0.016627,-0.015521
-0.15574,-0.46099,-0.22909,-0.30182,-0.48339,-0.60269,-0.52482,-0.58923,-0.5137,-0.52174,0.061947,-0.3985,-0.50714,0.21127,-0.64784,0.088803,-0.63987,-0.65584,-0.49466,-0.58528,-0.58503,-0.008547,-0.59344,-0.57196,-0.56757,-0.53378,-0.62199,-0.46853,-0.53378,-0.31321,-0.67235,-0.63066,-0.55224,-0.68266,-0.58763,-0.16732,-0.63462,-0.046025,-0.55049,-0.55405,-0.64706,-0.66124,-0.55844,-0.45455,-0.36364,0.19328,-0.37979,-0.16883,-0.5477,-0.63344,-0.6,-0.63754,-0.61204,-0.60544,-0.62838,-0.68814,-0.65772,-0.43173,-0.63309,-0.62162,-0.50853,-0.5,-0.55477,-0.61672,-0.51429,-0.57491,-0.62329,-0.60702,-0.61745,-0.51678,-0.58362,-0.64238,-0.64384,-0.60133,-0.63211,-0.60635,-0.61538,-0.63265,-0.55319,-0.66667,-0.19313,-0.50877,-0.60137,-0.61589,-0.57785,-0.58478,-0.45788,-0.62759,-0.61842,-0.51429,-0.53737,-0.61404,-0.50725,-0.64068,-0.49035,-0.60825,-0.64821,-0.64505,-0.63889,-0.63087
0.039427,0.068063,0.095607,0.074257,0.061728,0.044554,0.083333,0.040909,0.031325,0.062937,0.15476,0.11675,0.056235,0.14907,0.010707,0.4031,0.035789,0.025,0.050459,0.028078,0.087963,0.17746,0.028322,0.026667,0.031941,0.020316,0.0,0.062069,0.050773,0.20344,0.018789,0.0087719,0.010846,-0.027837,0.048246,0.18801,0.0081967,0.14961,0.036036,0.032258,0.037344,0.016529,0.057325,0.11386,0.13283,0.38007,0.17978,0.08,0.067834,0.020408,0.035242,0.025532,0.0042918,0.0086207,0.016807,0.012605,-0.0021053,0.087558,0.02407,0.04,0.068182,0.084906,0.054299,0.023861,0.042129,0.035242,0.039823,0.028698,0.016667,0.041152,0.004386,0.0,-0.05618,-0.097387,-0.10891,-0.019355,-0.013605,0.0071942,-0.12129,0.024096,0.14883,0.072398,0.04086,0.025105,0.052402,0.061404,0.059341,0.015251,0.030801,0.06576,0.064302,0.041758,0.087963,0.0085837,0.044084,0.02381,0.018557,-0.041162,0.0,-0.017857
-0.22727,-0.19841,-0.12593,-0.16335,-0.11538,-0.23194,-0.25632,-0.31757,-0.13281,-0.086614,-0.079365,-0.10484,-0.032,-0.10303,-0.20312,-0.25735,-0.21348,-0.10121,-0.052632,-0.10266,-0.10425,-0.07483,-0.21429,-0.23188,-0.061503,-0.059666,-0.24859,-0.24706,-0.22267,-0.070336,-0.080103,-0.18274,-0.10749,-0.04878,-0.18465,0.015625,-0.099678,0.015957,-0.15044,-0.23906,-0.066148,-0.16996,-0.20588,-0.29442,0.00271,-0.018519,0.038217,-0.11486,-0.24088,-0.14203,-0.029316,-0.031185,-0.027778,-0.30263,-0.36301,-0.06087,-0.04878,-0.069231,-0.19658,-0.056034,-0.0047847,0.003413,0.010169,-0.10526,-0.063123,-0.22596,0.0,-0.12805,-0.33113,-0.39249,-0.35294,-0.25733,-0.32787,-0.24074,-0.24242,-0.29749,-0.40468,-0.40484,-0.47674,0.011952,-0.068826,-0.02834,-0.11321,-0.13839,-0.038961,-0.0089286,-0.12787,-0.13669,-0.044118,-0.2246,-0.26551,-0.22596,-0.26897,-0.31343,-0.33333,-0.32567,-0.27692,-0.34211,-0.35279,-0.36364
-0.23729,-0.13274,-0.23556,-0.19824,-0.13305,-0.14403,-0.13223,-0.15,-0.125,-0.15625,-0.066148,-0.029586,0.0048309,0.22963,-0.11111,0.21739,-0.062992,-0.047619,-0.050132,-0.036093,0.0022676,0.094444,-0.031532,-0.002445,-0.021834,-0.052874,-0.037209,-0.0074074,-0.044872,0.010381,-0.083916,-0.043702,-0.060674,-0.06867,-0.034783,0.24286,-0.056842,0.071618,-0.016548,-0.016092,-0.056277,-0.1005,-0.067669,0.005102,0.03632,0.011858,-0.13018,-0.017903,-0.015054,-0.049383,-0.039823,-0.038136,-0.036717,-0.043478,-0.039474,-0.024658,-0.068132,-0.030151,-0.19582,-0.14617,-0.15084,-0.0301,0.38889,-0.057082,0.024155,-0.033557,-0.0091324,-0.01559,-0.034783,-0.022222,-0.034934,-0.04329,-0.030172,-0.03139,-0.048458,-0.013158,-0.042316,-0.03139,-0.042316,-0.047619,-0.042328,-0.18933,-0.076433,-0.097297,-0.059701,-0.013072,-0.023555,-0.06278,-0.20787,-0.22485,-0.15508,-0.059574,-0.0022883,-0.030172,-0.0091324,-0.017937,-0.042373,-0.037363,-0.046563,-0.033708
-0.093976,-0.10619,-0.1,-0.076923,-0.05949,-0.082803,0.05919,-0.10917,-0.082742,-0.10917,-0.016129,-0.19298,-0.25292,-0.29555,-0.10345,0.24,-0.074627,-0.10979,-0.047619,-0.19202,-0.33333,-0.33585,-0.33071,-0.33333,-0.34866,-0.22078,-0.07971,-0.083333,-0.065421,-0.051613,-0.13514,-0.073171,-0.13673,-0.248,-0.28099,-0.28205,-0.36187,-0.27966,-0.19672,-0.152,-0.14607,-0.136,-0.15714,-0.16901,-0.12757,-0.088235,-0.082902,-0.088608,-0.21084,-0.27801,-0.2988,-0.26908,-0.24255,-0.19231,-0.29688,-0.15758,-0.11661,-0.19245,-0.22822,-0.21849,-0.084175,-0.056738,-0.18545,-0.19108,-0.15294,-0.21552,-0.17992,-0.20165,-0.22634,-0.32308,-0.32308,-0.40364,-0.36641,-0.19522,-0.13469,-0.055046,-0.13778,-0.13364,-0.11024,-0.10596,-0.2567,-0.32031,-0.28,-0.28063,-0.14925,-0.12903,-0.1342,-0.10112,-0.048485,-0.14642,-0.10778,-0.17406,-0.21739,-0.16364,-0.27344,-0.3098,-0.39007,-0.32794,-0.19835,-0.097643
0.2514,0.22252,0.26506,0.24405,0.18499,0.202,0.25364,0.21925,0.26667,0.2274,0.35943,0.23483,0.23161,0.27647,0.19895,0.43939,0.2,0.21026,0.21951,0.2,0.21939,0.30675,0.21622,0.21526,0.21939,0.15205,0.1726,0.52381,0.22951,0.26214,0.19487,0.19894,0.17526,0.18579,0.20413,0.37024,0.18025,0.23323,0.23552,0.11278,0.19139,0.19797,0.22251,0.23988,0.25926,0.28614,0.30357,0.23442,0.26462,0.18703,0.1928,0.21429,0.24,0.20812,0.20611,0.20627,0.19559,0.26531,0.19251,0.19898,0.2199,0.39326,0.28235,0.185,0.22396,0.20942,0.22129,0.22699,0.20301,0.17512,0.24198,0.21194,0.20588,0.21143,0.32407,0.23426,0.2011,0.22152,0.17949,0.19701,0.232,0.21466,0.21448,0.20103,0.21447,0.21538,0.29448,0.20424,0.26801,0.21447,0.29664,0.2,0.20408,0.17404,0.22051,0.22936,0.20419,0.20533,0.19897,0.20725
0.32537,0.28415,0.29794,0.29379,0.27933,0.27128,0.28532,0.2905,0.30058,0.28962,0.30952,0.30579,0.33754,0.31232,0.27322,0.31548,0.28125,0.2846,0.29155,0.27089,0.28351,0.31073,0.2861,0.26933,0.29787,0.27513,0.27467,0.37294,0.28571,0.30194,0.27273,0.27824,0.27419,0.25341,0.27321,0.31054,0.26753,0.30458,0.29155,0.29477,0.26854,0.27177,0.28312,0.30508,0.30579,0.28609,0.31129,0.28612,0.30387,0.26893,0.26933,0.27461,0.27604,0.27225,0.27128,0.27322,0.27374,0.28841,0.27624,0.28302,0.29787,0.29315,0.2967,0.26702,0.28191,0.27419,0.2861,0.28455,0.27083,0.27226,0.29412,0.2679,0.27368,0.27368,0.3,0.25316,0.25843,0.27624,0.26344,0.27559,0.28312,0.29155,0.28877,0.27792,0.28796,0.29474,0.30362,0.27371,0.29577,0.27851,0.30028,0.27835,0.30362,0.27895,0.27957,0.27913,0.26893,0.27224,0.2663,0.27273
0.079872,-0.022599,0.026706,-0.012346,-0.031088,-0.050279,-0.033333,0.0084034,0.027864,-0.034286,-0.023669,0.074074,0.13781,0.034884,-0.040214,0.0,-0.049351,-0.015015,-0.003003,-0.011299,0.008596,0.0031348,0.039216,0.019608,-0.0026247,-0.0051546,0.0,0.12375,-0.021021,-0.05638,0.039216,0.025316,0.003096,-0.094556,0.066667,0.0086455,0.0,0.051672,0.016484,0.043243,-0.027708,-0.026596,-0.026042,-0.026549,0.019355,0.021672,0.003096,0.059233,0.056047,0.012422,0.044586,-0.0072289,-0.009901,-0.0024331,-0.0025974,-0.049383,-0.030812,0.0028329,-0.032609,0.030508,0.030508,0.030508,0.050847,0.011628,0.018182,0.02719,0.015464,0.031414,0.0,-0.018779,0.048649,-0.07013,-0.091988,-0.094017,-0.015576,-0.013477,-0.093168,0.0086957,-0.088,0.022508,-0.011236,0.0028329,-0.028721,-0.020173,-0.015291,0.059603,0.026239,0.038806,0.0125,0.033435,0.020202,-0.009434,0.051136,0.0074813,0.012723,-0.0048077,-0.051213,-0.063158,0.059289,0.013605
0.062687,-0.002584,0.034682,0.017045,-0.02439,-0.0053191,-0.073864,-0.15541,0.025788,0.021622,0.025496,0.074627,0.14583,-0.0079156,-0.021505,0.029586,-0.026393,-0.020134,0.008,-0.026895,-0.005,-0.027708,-0.0026247,-0.038363,0.026738,-0.035533,-0.035533,0.089286,0.0,0.0029851,-0.038363,-0.0054945,-0.030457,-0.061995,-0.025381,-0.042857,-0.032419,0.060172,-0.0078329,0.019284,-0.022901,-0.03125,-0.015873,0.014245,0.0025974,-0.026895,0.0,0.032836,0.026738,-0.034826,-0.022785,-0.034826,-0.03,-0.025253,-0.0079156,-0.017241,-0.023873,-0.0077519,-0.032258,-0.0026525,0.0077922,-0.025381,-0.017903,-0.027431,-0.027569,0.0081301,-0.0052632,0.002681,-0.02,0.0025974,0.027624,-0.034826,-0.034826,-0.017632,0.10526,0.0050251,0.0079576,0.0026667,-0.005291,-0.032419,-0.0075567,0.027778,0.0026385,-0.02267,-0.012469,-0.012594,-0.032099,-0.033419,-0.0077121,0.097792,0.015789,-0.017632,0.018667,-0.023018,0.0026525,-0.0026247,0.021978,0.013774,-0.020942,-0.02799
